"deviceid"|"latitude"|"longitude"|"speed"|"satellite"|"lock"|"trktime"
"704"|"10.7677"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:41:59"
"704"|"10.7677"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:42:29"
"704"|"10.7677"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:42:59"
"704"|"10.7677"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:43:29"
"704"|"10.76771"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:43:59"
"704"|"10.76771"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:44:29"
"704"|"10.76771"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:44:59"
"704"|"10.76771"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:45:29"
"704"|"10.76771"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:45:59"
"704"|"10.76771"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:46:29"
"704"|"10.76771"|"106.6896"|"0"|"6"|"0"|"2012-11-11 01:46:59"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:47:29"
"704"|"10.76772"|"106.6896"|"0"|"6"|"0"|"2012-11-11 01:47:59"
"704"|"10.76771"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:48:29"
"704"|"10.76772"|"106.6896"|"0"|"6"|"0"|"2012-11-11 01:49:00"
"704"|"10.76772"|"106.6896"|"0"|"6"|"0"|"2012-11-11 01:49:21"
"704"|"10.76772"|"106.6896"|"0"|"6"|"0"|"2012-11-11 01:49:51"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:50:21"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:50:51"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:51:21"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:51:51"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:52:21"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 01:52:51"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:53:21"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:53:51"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:54:21"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:54:51"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:55:21"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:55:51"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:56:21"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:56:51"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:57:21"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:57:51"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:58:21"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:58:51"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:59:21"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 01:59:51"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:00:21"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:00:51"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:01:21"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:01:51"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:02:21"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:02:51"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:03:21"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 02:03:51"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 02:04:21"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:04:51"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:05:21"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:05:51"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:06:21"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:06:51"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:07:21"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:07:51"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:08:21"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:08:51"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:09:21"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:09:51"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:10:21"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:10:51"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:11:21"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:11:51"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:12:21"
"704"|"10.76771"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:12:51"
"704"|"10.76771"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:13:21"
"704"|"10.76771"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:13:51"
"704"|"10.76771"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:14:21"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:14:51"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:15:21"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:15:51"
"704"|"10.7677"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:16:21"
"704"|"10.7677"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:16:51"
"704"|"10.7677"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:17:21"
"704"|"10.7677"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:17:51"
"704"|"10.7677"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:18:21"
"704"|"10.7677"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:18:51"
"704"|"10.7677"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:19:21"
"704"|"10.7677"|"106.68961"|"0"|"7"|"0"|"2012-11-11 02:19:51"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:20:21"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:20:51"
"704"|"10.7677"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:21:21"
"704"|"10.7677"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:21:51"
"704"|"10.7677"|"106.68961"|"0"|"6"|"0"|"2012-11-11 02:22:21"
"704"|"10.7677"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:22:51"
"704"|"10.7677"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:23:21"
"704"|"10.7677"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:23:51"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:24:21"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:24:51"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:25:21"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:25:51"
"704"|"10.7677"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:26:21"
"704"|"10.7677"|"106.68964"|"0"|"7"|"0"|"2012-11-11 02:26:51"
"704"|"10.7677"|"106.68965"|"0"|"7"|"0"|"2012-11-11 02:27:21"
"704"|"10.7677"|"106.68965"|"0"|"7"|"0"|"2012-11-11 02:27:51"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:28:21"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:28:51"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:29:21"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:29:51"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:30:21"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:30:51"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:31:21"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:31:51"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:32:21"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:32:51"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:33:21"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:33:51"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:34:21"
"704"|"10.76769"|"106.68967"|"0"|"7"|"0"|"2012-11-11 02:34:51"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:35:21"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:35:51"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:36:21"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:36:51"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:37:21"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:37:51"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:38:21"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:38:51"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:39:21"
"704"|"10.76769"|"106.68967"|"0"|"7"|"0"|"2012-11-11 02:39:51"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:40:21"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:40:51"
"704"|"10.76769"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:41:21"
"704"|"10.7677"|"106.68967"|"0"|"7"|"0"|"2012-11-11 02:41:51"
"704"|"10.7677"|"106.68967"|"0"|"7"|"0"|"2012-11-11 02:42:21"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:42:51"
"704"|"10.7677"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:43:21"
"704"|"10.76771"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:43:51"
"704"|"10.76771"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:44:23"
"704"|"10.76771"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:44:53"
"704"|"10.76771"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:45:23"
"704"|"10.76772"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:45:53"
"704"|"10.76772"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:46:23"
"704"|"10.76772"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:46:53"
"704"|"10.76772"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:47:23"
"704"|"10.76772"|"106.68966"|"0"|"7"|"0"|"2012-11-11 02:47:53"
"704"|"10.76772"|"106.68965"|"0"|"7"|"0"|"2012-11-11 02:48:23"
"704"|"10.76772"|"106.68965"|"0"|"7"|"0"|"2012-11-11 02:48:53"
"704"|"10.76772"|"106.68965"|"0"|"7"|"0"|"2012-11-11 02:49:23"
"704"|"10.76772"|"106.68964"|"0"|"7"|"0"|"2012-11-11 02:49:53"
"704"|"10.76772"|"106.68964"|"0"|"7"|"0"|"2012-11-11 02:50:23"
"704"|"10.76772"|"106.68964"|"0"|"7"|"0"|"2012-11-11 02:50:53"
"704"|"10.76773"|"106.68964"|"0"|"7"|"0"|"2012-11-11 02:51:23"
"704"|"10.76773"|"106.68964"|"0"|"7"|"0"|"2012-11-11 02:51:53"
"704"|"10.76773"|"106.68964"|"0"|"7"|"0"|"2012-11-11 02:52:23"
"704"|"10.76773"|"106.68964"|"0"|"7"|"0"|"2012-11-11 02:52:53"
"704"|"10.76773"|"106.68964"|"0"|"7"|"0"|"2012-11-11 02:53:23"
"704"|"10.76774"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:53:53"
"704"|"10.76774"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:54:23"
"704"|"10.76774"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:54:53"
"704"|"10.76774"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:55:23"
"704"|"10.76774"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:55:53"
"704"|"10.76774"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:56:23"
"704"|"10.76774"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:56:53"
"704"|"10.76774"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:57:23"
"704"|"10.76774"|"106.68963"|"0"|"7"|"0"|"2012-11-11 02:57:53"
"704"|"10.76774"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:58:23"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:58:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:59:23"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 02:59:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:00:23"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:00:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:01:23"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:01:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:02:23"
"704"|"10.76772"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:02:53"
"704"|"10.76772"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:03:23"
"704"|"10.76772"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:03:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:04:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:04:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:05:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:05:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:06:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:06:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:07:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:07:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:08:23"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:08:53"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:09:23"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:09:53"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:10:23"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:10:53"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:11:23"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:11:53"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:12:23"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:12:53"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:13:23"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:13:53"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:14:23"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:14:53"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:15:23"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:15:53"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:16:23"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:16:53"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:17:23"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:17:53"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:18:23"
"704"|"10.76774"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:18:53"
"704"|"10.76774"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:19:23"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:19:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:20:23"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:20:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:21:23"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:21:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:22:23"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:22:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:23:23"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:23:53"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:24:23"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:24:53"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:25:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:25:53"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:26:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:26:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:27:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:27:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:28:23"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:28:53"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:29:23"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:29:53"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:30:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:30:53"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:31:23"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:31:53"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:32:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:32:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:33:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:33:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:33:53"
"704"|"10.76772"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:34:23"
"704"|"10.76772"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:34:53"
"704"|"10.76772"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:35:23"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:35:53"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:36:23"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:36:53"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:37:23"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:37:53"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:38:23"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:38:53"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:39:23"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:39:53"
"704"|"10.76772"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:40:23"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:40:53"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:41:23"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:41:53"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:42:23"
"704"|"10.76772"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:42:53"
"704"|"10.76772"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:43:23"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:43:53"
"704"|"10.76771"|"106.68963"|"0"|"7"|"0"|"2012-11-11 03:44:23"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:44:53"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:45:23"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:45:53"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:46:23"
"704"|"10.76771"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:46:53"
"704"|"10.76771"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:47:23"
"704"|"10.76771"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:47:53"
"704"|"10.76772"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:48:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:48:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:49:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:49:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:50:23"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:50:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:50:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:50:53"
"704"|"10.76772"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:51:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:51:53"
"704"|"10.76772"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:52:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:52:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:53:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:53:53"
"704"|"10.76772"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:54:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:54:53"
"704"|"10.76772"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:55:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:55:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:56:23"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 03:56:53"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:57:23"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:57:53"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 03:58:23"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:58:53"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:59:23"
"704"|"10.76773"|"106.68962"|"0"|"7"|"0"|"2012-11-11 03:59:53"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 04:00:23"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:00:53"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:01:23"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:01:53"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:02:23"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:02:53"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:03:23"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:03:53"
"704"|"10.76773"|"106.68959"|"0"|"7"|"0"|"2012-11-11 04:04:23"
"704"|"10.76772"|"106.68959"|"0"|"7"|"0"|"2012-11-11 04:04:53"
"704"|"10.76772"|"106.68959"|"0"|"7"|"0"|"2012-11-11 04:05:23"
"704"|"10.76773"|"106.68959"|"0"|"7"|"0"|"2012-11-11 04:05:53"
"704"|"10.76773"|"106.68959"|"0"|"7"|"0"|"2012-11-11 04:06:23"
"704"|"10.76772"|"106.68959"|"0"|"7"|"0"|"2012-11-11 04:06:53"
"704"|"10.76772"|"106.68959"|"0"|"7"|"0"|"2012-11-11 04:07:23"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:07:53"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:08:23"
"704"|"10.76772"|"106.68959"|"0"|"7"|"0"|"2012-11-11 04:08:53"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:09:23"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:09:53"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:10:23"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:10:53"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:11:23"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:11:53"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:12:23"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:12:53"
"704"|"10.76773"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:13:23"
"704"|"10.76772"|"106.6896"|"0"|"7"|"0"|"2012-11-11 04:13:53"
"704"|"10.76773"|"106.68961"|"0"|"7"|"0"|"2012-11-11 04:14:23"
"704"|"10.76772"|"106.68961"|"0"|"7"|"0"|"2012-11-11 04:14:44"
